NFL Game Stats Data in form player_team_offense_ranking,player_fantasy_avg,weather,opp_team_defense_ranking,f_points_earned 
11,17.272000000000002,51,12,17.16
11,15.4,51,12,20.4
11,12.59,51,12,8.5
11,11.54,51,12,6.2
11,3.8,51,12,5.4
11,0.65,51,12,0.8
11,0.5,51,12,0.0
11,1.08,51,12,-0.2
21,16.186,52,31,20.880000000000003
21,9.668571428571427,52,31,5.9
21,2.77,52,31,7.0
21,7.941428571428572,52,31,2.6
21,9.84,52,31,2.0
21,5.77,52,31,5.2
21,3.9299999999999997,52,31,9.1
21,2.3,52,31,2.3
21,3.27,52,31,1.1
21,3.29,52,31,0.5
28,14.502,52,4,4.779999999999999
28,10.67,52,4,5.9
28,4.9799999999999995,52,4,5.1
28,4.404285714285714,52,4,3.1
28,3.5742857142857143,52,4,1.8
28,8.43,52,4,1.0
28,3.0300000000000002,52,4,0.8
28,0.32428571428571434,52,4,0.7
28,6.41,52,4,0.6
28,10.82,52,4,0.0
7,15.042000000000002,78,25,30.7
7,6.78,78,25,10.6
7,11.82,78,25,8.4
7,3.4,78,25,1.9000000000000001
7,6.369999999999999,78,25,8.2
7,9.65,78,25,6.2
7,12.33,78,25,5.8
7,7.25,78,25,5.6
7,3.6100000000000003,78,25,1.5
7,0.35,78,25,0.5
8,24.014,78,32,27.5
8,11.79,78,32,4.1
8,6.220000000000001,78,32,14.1
8,12.3,78,32,14.4
8,6.029999999999999,78,32,7.1
8,11.030000000000001,78,32,4.7
8,6.8100000000000005,78,32,4.6
8,0.51,78,32,3.3
8,0.13,78,32,0.9
6,20.476,60,21,22.74
6,16.93,60,21,9.3
6,7.57,60,21,3.5
6,-0.35,60,21,-0.7
6,2.35,60,21,4.3
6,4.4399999999999995,60,21,5.5
6,3.2,60,21,5.2
6,3.6,60,21,3.4
6,5.5,60,21,2.4
6,5.26,60,21,0.2
6,10.17,60,21,7.0
18,10.831555555555555,60,20,18.0
18,6.755714285714286,60,20,5.9
18,10.283333333333333,60,20,5.2
18,2.69,60,20,9.4
18,15.92,60,20,5.7
18,4.257777777777777,60,20,5.6
18,5.98,60,20,3.9
18,0.9400000000000001,60,20,1.3
18,4.9557142857142855,60,20,-1.1
31,8.281333333333334,78,16,7.6
31,11.52,78,16,16.9
31,1.55,78,16,0.4
31,0.25,78,16,0.2
31,6.78,78,16,7.7
31,3.45,78,16,6.9
31,5.96,78,16,3.9
31,0.7966666666666669,78,16,2.6
31,0.45,78,16,0.9
31,2.16,78,16,0.5
10,18.15533333333333,78,13,22.619999999999997
10,9.433333333333334,78,13,27.8
10,0.68,78,13,2.0
10,10.790000000000001,78,13,4.2
10,0.7599999999999999,78,13,0.1
10,15.184444444444445,78,13,12.3
10,3.4766666666666666,78,13,3.8
10,5.213333333333333,78,13,3.7
10,4.211428571428572,78,13,0.0
10,1.02,78,13,-0.4
5,20.274,89,24,27.34
5,10.08,89,24,4.9
5,10.190000000000001,89,24,22.1
5,7.28,89,24,11.9
5,0.21000000000000002,89,24,0.8
5,6.75,89,24,6.4
5,5.801428571428572,89,24,2.9
5,8.42,89,24,2.3
22,12.292,89,3,24.0
22,6.296666666666667,89,3,11.9
22,9.471111111111112,89,3,5.800000000000001
22,5.505111111111112,89,3,5.9
22,2.6399999999999997,89,3,4.9
22,6.75,89,3,3.5
22,4.373333333333333,89,3,3.2
22,1.6199999999999999,89,3,1.1
22,4.55,89,3,0.0
22,10.116,89,3,15.0
32,9.46133333333333,78,11,5.359999999999999
32,3.202,78,11,2.6399999999999997
32,5.67,78,11,9.4
32,5.556666666666667,78,11,0.9
32,4.026666666666667,78,11,4.3
32,3.986666666666667,78,11,3.5
32,1.657777777777778,78,11,2.0
32,1.5,78,11,2.0
32,-0.19666666666666666,78,11,-1.8
32,1.01,78,11,0.0
14,18.70711111111111,78,29,5.28
14,14.294444444444444,78,29,6.3
14,9.87,78,29,7.1
14,5.006666666666666,78,29,4.3
14,10.618571428571428,78,29,3.3
14,6.4,78,29,3.3
14,0.99,78,29,0.6
14,2.19,78,29,0.0
13,19.669999999999998,51,30,14.280000000000001
13,0.010000000000000009,51,30,0.12
13,20.685714285714287,51,30,51.0
13,9.16,51,30,6.0
13,8.81,51,30,10.3
13,8.18,51,30,1.4
13,0.52,51,30,1.2000000000000002
13,9.33,51,30,11.9
13,2.29,51,30,0.5
20,13.975428571428573,51,9,10.32
20,5.511111111111111,51,9,10.9
20,1.1,51,9,3.4
20,7.316666666666666,51,9,2.5
20,2.37,51,9,8.2
20,5.223333333333333,51,9,5.5
20,7.753333333333333,51,9,1.1
20,4.6033333333333335,51,9,0.9
20,0.09,51,9,0.8
2,20.062666666666665,25,22,7.4399999999999995
2,24.104444444444447,25,22,46.5
2,3.236666666666667,25,22,2.4
2,11.3,25,22,12.1
2,13.032857142857143,25,22,1.2
2,10.547777777777778,25,22,5.3
2,1.6199999999999999,25,22,2.4
2,2.5133333333333336,25,22,-0.2
17,13.058,25,14,19.480000000000004
17,8.13857142857143,25,14,2.2
17,11.016666666666666,25,14,6.6
17,3.8044444444444445,25,14,2.9
17,11.392888888888887,25,14,11.5
17,5.563333333333333,25,14,5.8
17,6.1,25,14,5.7
17,3.743333333333333,25,14,2.3
17,1.42,25,14,0.7
17,-0.1,25,14,-0.1
15,14.789333333333332,66,1,11.92
15,9.540000000000001,66,1,29.4
15,1.78,66,1,4.2
15,2.594666666666667,66,1,2.2
15,6.471111111111111,66,1,1.9000000000000001
15,6.573333333333333,66,1,9.3
15,5.786666666666666,66,1,6.0
15,9.386666666666667,66,1,2.8
15,4.043333333333333,66,1,2.0
15,1.5799999999999998,66,1,1.2
15,1.51,66,1,0.7
15,2.34,66,1,0.0
30,12.070285714285713,66,6,7.18
30,5.97,66,6,2.6
30,8.73,66,6,1.4
30,3.7300000000000004,66,6,3.3
30,0.63,66,6,2.5
30,6.1899999999999995,66,6,2.4
30,3.18,66,6,1.3
30,1.71,66,6,1.2
29,15.614,78,2,10.16
29,12.01,78,2,7.0
29,0.7,78,2,1.0
29,4.9399999999999995,78,2,2.0999999999999996
29,7.369999999999999,78,2,3.8
29,1.6800000000000002,78,2,2.9
29,2.0300000000000002,78,2,0.7
29,5.99,78,2,0.0
29,1.7399999999999998,78,2,0.0
29,1.58,78,2,-0.3
26,14.89,78,7,35.519999999999996
26,13.83,78,7,23.700000000000003
26,5.09,78,7,1.9
26,0.61,78,7,0.4
26,6.08,78,7,10.1
26,3.7600000000000002,78,7,2.7
26,3.7871428571428574,78,7,2.1
26,0.6599999999999999,78,7,1.4
26,0.04,78,7,0.3
26,1.55,78,7,0.1
26,3.5100000000000002,78,7,0.0
26,0.53,78,7,0.0
1,25.967555555555553,45,15,26.979999999999997
1,19.726666666666667,45,15,18.5
1,3.0700000000000003,45,15,1.4
1,0.21000000000000002,45,15,0.1
1,13.946666666666665,45,15,14.2
1,12.23,45,15,6.1
1,2.521111111111111,45,15,1.9
1,1.4966666666666666,45,15,-0.2
1,8.07777777777778,45,15,1.7
4,17.83844444444444,45,26,27.8
4,11.216666666666665,45,26,34.6
4,15.176666666666668,45,26,9.2
4,1.42,45,26,1.6
4,9.696,45,26,6.1000000000000005
4,4.6177777777777775,45,26,1.6
4,6.9714285714285715,45,26,9.7
4,5.033333333333333,45,26,7.8
4,18.6,45,26,4.2
4,0.36,45,26,0.3
16,11.831333333333331,37,17,17.900000000000002
16,3.624444444444444,37,17,8.7
16,8.707777777777777,37,17,18.1
16,7.418571428571429,37,17,13.1
16,4.33,37,17,3.7
16,9.690000000000001,37,17,3.0
16,3.4744444444444444,37,17,1.0
16,4.1899999999999995,37,17,2.2
19,20.012,37,28,28.4
19,8.346666666666668,37,28,4.1
19,5.05,37,28,3.9
19,4.215714285714286,37,28,14.2
19,14.379999999999999,37,28,13.2
19,6.8100000000000005,37,28,10.4
19,5.9799999999999995,37,28,10.3
19,1.59,37,28,3.7
19,2.8600000000000003,37,28,1.9
19,0.25,37,28,1.0
17,13.058,78,13,8.840000000000002
17,11.392888888888887,78,13,15.32
17,11.016666666666666,78,13,21.6
17,8.13857142857143,78,13,15.7
17,6.1,78,13,4.2
17,5.563333333333333,78,13,2.8
17,1.42,78,13,1.2
17,3.8044444444444445,78,13,-0.1
31,8.281333333333334,78,22,3.16
31,11.52,78,22,7.0
31,1.55,78,22,2.1
31,0.45,78,22,1.5
31,6.78,78,22,5.7
31,5.96,78,22,4.0
31,2.16,78,22,3.4
31,3.45,78,22,1.2
30,12.070285714285713,66,9,15.280000000000001
30,8.73,66,9,15.5
30,5.97,66,9,18.5
30,0.03,66,9,0.2
30,3.7300000000000004,66,9,10.1
30,1.71,66,9,1.1
30,1.74,66,9,1.1
30,6.1899999999999995,66,9,1.0
30,3.18,66,9,0.8
30,0.7,66,9,0.0
13,19.669999999999998,66,1,20.14
13,9.16,66,1,6.800000000000001
13,8.18,66,1,5.8
13,0.52,66,1,1.4000000000000001
13,9.33,66,1,11.8
13,8.81,66,1,7.2
13,0.8300000000000001,66,1,1.3
13,2.29,66,1,1.1
13,2.4,66,1,0.0
32,2.250000000000001,78,20,-1.0
32,5.556666666666667,78,20,10.6
32,2.1166666666666667,78,20,7.0
32,5.67,78,20,0.1
32,4.026666666666667,78,20,7.1
32,3.986666666666667,78,20,2.7
32,1.657777777777778,78,20,-0.6000000000000001
32,1.5,78,20,1.3
32,1.9044444444444442,78,20,0.8
6,20.476,78,29,22.740000000000002
6,16.93,78,29,27.900000000000002
6,7.57,78,29,4.2
6,3.2199999999999998,78,29,5.3999999999999995
6,4.4399999999999995,78,29,4.0
6,10.17,78,29,3.1
6,9.879999999999999,78,29,2.5
6,5.26,78,29,1.7
6,3.6,78,29,0.7
6,-0.2,78,29,-0.4
4,17.83844444444444,44,3,21.68
4,15.176666666666668,44,3,9.7
4,1.42,44,3,3.6
4,11.216666666666665,44,3,1.5000000000000002
4,4.6177777777777775,44,3,-1.6
4,18.6,44,3,10.0
4,5.033333333333333,44,3,6.3
4,9.696,44,3,3.6
4,3.8633333333333333,44,3,0.8
4,0.36,44,3,0.0
5,20.274,44,15,37.42
5,10.08,44,15,16.8
5,10.190000000000001,44,15,8.3
5,8.42,44,15,12.6
5,1.0,44,15,6.4
5,5.801428571428572,44,15,3.5
5,7.28,44,15,2.6
5,6.75,44,15,0.4
5,0.11000000000000001,44,15,0.0
5,1.56,44,15,0.0
20,13.975428571428573,79,32,20.900000000000002
20,7.316666666666666,79,32,20.0
20,7.753333333333333,79,32,9.7
20,5.223333333333333,79,32,5.2
20,2.37,79,32,2.3
20,4.6033333333333335,79,32,1.4
20,1.7,79,32,0.6
20,5.511111111111111,79,32,1.9
7,15.042000000000002,79,30,26.1
7,6.78,79,30,3.0
7,3.4,79,30,14.8
7,11.82,79,30,15.3
7,1.4300000000000002,79,30,1.9000000000000001
7,12.33,79,30,10.7
7,9.65,79,30,6.7
7,7.25,79,30,5.9
7,6.369999999999999,79,30,3.7
7,3.6100000000000003,79,30,0.2999999999999998
7,0.35,79,30,1.5
7,0.08,79,30,0.6
12,22.244,49,5,23.659999999999997
12,3.06,49,5,7.1
12,14.509999999999998,49,5,8.0
12,7.76,49,5,14.5
12,7.8100000000000005,49,5,6.2
12,4.85,49,5,6.1
12,5.17,49,5,2.9
12,0.16,49,5,0.8
12,7.960000000000001,49,5,0.5
24,19.136666666666667,49,10,18.7
24,6.75,49,10,3.7
24,1.8800000000000001,49,10,1.7
24,5.7,49,10,2.2
24,10.3,49,10,13.8
24,11.219999999999999,49,10,8.8
24,4.6,49,10,4.3
24,5.626,49,10,2.0
10,18.15533333333333,46,21,17.54
10,9.433333333333334,46,21,32.3
10,1.02,46,21,2.3
10,0.68,46,21,0.4
10,15.184444444444445,46,21,11.0
10,4.211428571428572,46,21,3.4
10,0.26,46,21,2.3
10,5.213333333333333,46,21,1.6
10,3.4766666666666666,46,21,1.1
10,10.790000000000001,46,21,2.5999999999999996
18,10.831555555555555,46,16,18.04
18,10.283333333333333,46,16,5.0
18,6.755714285714286,46,16,2.5
18,1.4500000000000002,46,16,7.300000000000001
18,5.98,46,16,4.4
18,4.257777777777777,46,16,4.2
18,-0.14444444444444443,46,16,2.1
18,2.33,46,16,0.9
18,0.9400000000000001,46,16,0.0
18,2.69,46,16,0.0
18,1.1099999999999999,46,16,0.0
18,0.22999999999999998,46,16,0.0
18,0.6799999999999999,46,16,-0.5
23,15.665999999999997,89,24,17.58
23,9.1,89,24,17.900000000000002
23,4.720000000000001,89,24,17.0
23,10.275714285714287,89,24,6.6
23,-0.036666666666666625,89,24,1.3
23,5.1,89,24,4.8
23,8.89,89,24,3.7
23,9.41,89,24,2.9
23,0.7,89,24,2.6
23,0.9400000000000001,89,24,0.8
22,12.292,89,19,17.76
22,9.471111111111112,89,19,20.7
22,6.296666666666667,89,19,3.3
22,10.116,89,19,3.6
22,5.505111111111112,89,19,8.4
22,1.6199999999999999,89,19,4.4
22,4.373333333333333,89,19,3.2
22,2.6399999999999997,89,19,2.3
22,6.75,89,19,0.5
14,18.70711111111111,68,7,10.86
14,9.87,68,7,21.9
14,5.006666666666666,68,7,2.8
14,10.618571428571428,68,7,6.8
14,14.294444444444444,68,7,5.0
14,0.1677777777777778,68,7,1.9
14,6.4,68,7,0.3
14,3.41,68,7,0.0
29,7.040000000000001,68,11,9.040000000000001
29,15.614,68,11,1.4399999999999995
29,12.01,68,11,6.8
29,0.7,68,11,0.4
29,0.1,68,11,0.2
29,5.99,68,11,7.6
29,1.7399999999999998,68,11,3.1
29,4.9399999999999995,68,11,2.1
29,7.369999999999999,68,11,1.7
29,2.0300000000000002,68,11,1.7
29,0.85,68,11,0.8
29,0.13,68,11,0.5
3,21.75,54,6,16.78
3,20.47,54,6,19.5
3,2.442,54,6,1.5
3,8.08,54,6,4.2
3,14.25,54,6,6.9
3,4.93,54,6,4.4
3,5.15,54,6,4.3
3,0.8800000000000001,54,6,3.5
15,14.789333333333332,54,23,19.56
15,2.594666666666667,54,23,13.1
15,9.540000000000001,54,23,4.8
15,5.786666666666666,54,23,3.5999999999999996
15,1.5799999999999998,54,23,2.3
15,6.471111111111111,54,23,2.4
15,1.9200000000000002,54,23,0.1
15,9.386666666666667,54,23,13.4
15,6.573333333333333,54,23,6.6
15,1.51,54,23,0.8
15,4.043333333333333,54,23,0.8
15,2.34,54,23,0.0
15,1.78,54,23,0.0
26,14.89,52,8,26.22
26,13.83,52,8,4.2
26,0.1,52,8,0.7
26,3.7600000000000002,52,8,8.1
26,3.5100000000000002,52,8,7.4
26,6.08,52,8,5.6
26,3.7871428571428574,52,8,2.5
26,0.53,52,8,1.6
26,0.4,52,8,1.2
26,1.55,52,8,0.0
26,0.6599999999999999,52,8,0.0
25,13.826,52,2,12.72
25,12.89,52,2,10.700000000000001
25,5.0,52,2,5.6
25,1.0,52,2,0.2
25,4.75,52,2,4.3
25,3.567142857142857,52,2,4.2
25,3.8700000000000006,52,2,2.2
25,0.4,52,2,2.0
2,20.062666666666665,62,28,16.479999999999997
2,3.236666666666667,62,28,7.1
2,24.104444444444447,62,28,32.6
2,10.547777777777778,62,28,7.1000000000000005
2,11.3,62,28,8.4
2,0.1,62,28,0.1
2,2.5133333333333336,62,28,1.9
2,0.85,62,28,1.7
2,1.8866666666666667,62,28,0.0
2,1.6199999999999999,62,28,-0.5
16,11.831333333333331,62,14,6.100000000000001
16,3.624444444444444,62,14,7.800000000000001
16,4.222222222222223,62,14,2.5
16,8.707777777777777,62,14,-0.5
16,9.690000000000001,62,14,9.8
16,7.418571428571429,62,14,2.4
16,2.5414285714285714,62,14,0.6
16,4.33,62,14,0.5
16,4.1899999999999995,62,14,0.0
16,0.9866666666666666,62,14,0.0
16,3.4744444444444444,62,14,1.3
11,17.272000000000002,59,26,7.92
11,2.06,59,26,2.06
11,15.4,59,26,5.1
11,1.08,59,26,1.0
11,12.59,59,26,11.7
11,0.5,59,26,3.0
11,11.54,59,26,2.7
11,3.8,59,26,1.3
11,3.92,59,26,0.0
11,-0.25,59,26,0.0
11,0.13,59,26,0.0
11,0.65,59,26,-0.1
1,25.967555555555553,59,27,32.82
1,19.726666666666667,59,27,26.1
1,3.0700000000000003,59,27,8.9
1,13.946666666666665,59,27,7.6
1,12.23,59,27,9.5
1,8.07777777777778,59,27,7.4
1,2.68,59,27,1.7
1,1.2366666666666668,59,27,1.3
1,2.521111111111111,59,27,0.6
27,13.624,78,25,20.66
27,17.95,78,25,21.4
27,5.5,78,25,2.6
27,0.03,78,25,0.2
27,8.03,78,25,16.7
27,2.527142857142857,78,25,1.1
27,2.95,78,25,1.1
27,0.39,78,25,0.0
27,11.693999999999999,78,25,14.200000000000001
8,24.014,78,18,19.26
8,11.79,78,18,20.2
8,6.220000000000001,78,18,4.5
8,12.3,78,18,8.4
8,2.34,78,18,6.3
8,6.029999999999999,78,18,4.8
8,11.030000000000001,78,18,4.3
8,0.51,78,18,2.4
8,6.8100000000000005,78,18,2.1
8,0.2,78,18,0.8
8,0.09,78,18,0.7
22,12.292,78,11,7.640000000000001
22,5.505111111111112,78,11,9.42
22,9.471111111111112,78,11,21.5
22,6.296666666666667,78,11,5.8
22,0.5,78,11,0.5
22,4.55,78,11,13.4
22,4.373333333333333,78,11,3.6
22,1.6199999999999999,78,11,1.4
14,18.70711111111111,78,24,30.96
14,9.87,78,24,25.3
14,5.006666666666666,78,24,4.2
14,10.618571428571428,78,24,12.4
14,14.294444444444444,78,24,8.2
14,3.41,78,24,2.9
14,0.1677777777777778,78,24,0.4
14,-0.1,78,24,-0.1
24,19.136666666666667,48,7,22.639999999999997
24,1.8800000000000001,48,7,6.699999999999999
24,6.75,48,7,6.6
24,5.626,48,7,6.300000000000001
24,5.7,48,7,0.5
24,4.33,48,7,9.3
24,11.219999999999999,48,7,3.5
24,4.6,48,7,3.2
24,10.3,48,7,2.6
24,0.8400000000000001,48,7,0.0
29,15.614,48,5,19.74
29,1.1,48,5,1.1
29,7.369999999999999,48,5,4.0
29,12.01,48,5,9.0
29,5.99,48,5,5.4
29,1.7399999999999998,48,5,4.1
29,2.0300000000000002,48,5,3.7
29,4.9399999999999995,48,5,-0.19999999999999996
29,0.65,48,5,1.3
29,0.85,48,5,0.9
18,10.831555555555555,48,3,12.32
18,10.283333333333333,48,3,3.8
18,1.4500000000000002,48,3,2.2
18,2.33,48,3,6.1
18,2.69,48,3,3.0
18,4.257777777777777,48,3,1.6
18,0.22999999999999998,48,3,1.4
18,0.9400000000000001,48,3,0.7
5,20.274,48,21,21.9
5,10.08,48,21,20.1
5,10.190000000000001,48,21,11.0
5,5.801428571428572,48,21,4.4
5,7.28,48,21,5.2
5,1.56,48,21,3.7
5,8.42,48,21,1.8
5,1.0,48,21,0.6
15,14.789333333333332,61,10,9.08
15,2.594666666666667,61,10,8.44
15,9.540000000000001,61,10,16.3
15,1.78,61,10,1.9
15,5.786666666666666,61,10,5.4
15,4.043333333333333,61,10,3.1
15,6.573333333333333,61,10,3.1
15,2.34,61,10,2.9
15,9.386666666666667,61,10,2.8
15,1.5799999999999998,61,10,1.9
15,6.471111111111111,61,10,1.8
15,1.51,61,10,0.7
12,22.244,61,6,33.959999999999994
12,0.32,61,6,0.32
12,14.509999999999998,61,6,17.6
12,5.17,61,6,12.9
12,2.3600000000000003,61,6,2.0
12,7.960000000000001,61,6,5.6
12,7.76,61,6,2.8
12,7.8100000000000005,61,6,2.7
12,1.09,61,6,1.5
12,3.06,61,6,0.5
12,0.16,61,6,0.0
20,13.975428571428573,47,12,14.1
20,7.316666666666666,47,12,7.5
20,7.753333333333333,47,12,3.9
20,4.6033333333333335,47,12,3.6
20,1.9,47,12,2.8
20,0.6,47,12,2.4
20,2.37,47,12,2.1
20,5.511111111111111,47,12,1.6
20,1.6666666666666665,47,12,0.6
20,1.7,47,12,0.0
9,19.89,47,30,16.880000000000003
9,20.32,47,30,45.2
9,0.27,47,30,1.7
9,14.18,47,30,7.4
9,5.225714285714285,47,30,4.7
9,9.9,47,30,3.3
9,0.53,47,30,1.5
9,0.4666666666666667,47,30,-0.7
9,4.95,47,30,0.9
9,2.0300000000000002,47,30,0.0
9,0.16199999999999998,47,30,-0.1
25,13.826,51,18,12.420000000000002
25,12.89,51,18,25.599999999999998
25,7.64,51,18,2.2
25,5.584285714285714,51,18,4.1
25,3.567142857142857,51,18,4.9
25,4.75,51,18,3.8
25,3.65,51,18,2.1
25,3.8700000000000006,51,18,2.0
27,13.624,51,8,12.64
27,17.95,51,8,11.1
27,11.693999999999999,51,8,13.6
27,2.95,51,8,4.8
27,8.03,51,8,3.4
27,5.5,51,8,2.5
27,2.527142857142857,51,8,0.0
27,1.13,51,8,-0.1
17,13.058,56,26,15.379999999999999
17,11.016666666666666,56,26,23.2
17,3.8044444444444445,56,26,10.1
17,1.6166666666666667,56,26,3.7
17,5.563333333333333,56,26,7.8
17,6.1,56,26,3.0
17,1.42,56,26,2.9
17,3.743333333333333,56,26,0.4
17,11.392888888888887,56,26,5.1000000000000005
1,25.967555555555553,56,22,26.019999999999996
1,19.726666666666667,56,22,8.6
1,8.07777777777778,56,22,10.7
1,12.23,56,22,7.9
1,13.946666666666665,56,22,7.0
1,1.4966666666666666,56,22,1.0
1,1.2366666666666668,56,22,0.1
21,16.186,78,19,23.42
21,9.668571428571427,78,19,24.4
21,7.941428571428572,78,19,3.5
21,9.84,78,19,4.7
21,0.11000000000000001,78,19,0.9
21,0.13,78,19,0.1
21,5.77,78,19,9.7
21,5.7,78,19,5.4
21,3.9299999999999997,78,19,2.6
21,3.1114285714285717,78,19,1.6
23,15.665999999999997,78,4,17.0
23,9.1,78,4,9.100000000000001
23,10.275714285714287,78,4,5.3
23,4.720000000000001,78,4,2.5999999999999996
23,9.41,78,4,11.7
23,0.9400000000000001,78,4,2.1
23,0.39,78,4,1.2
23,8.89,78,4,1.2
23,-0.036666666666666625,78,4,-1.4
23,5.1,78,4,0.0
7,15.042000000000002,55,27,8.84
7,22.672,55,27,17.56
7,6.78,55,27,20.5
7,11.82,55,27,7.2
7,1.4300000000000002,55,27,2.9
7,12.33,55,27,17.9
7,6.369999999999999,55,27,7.6
7,9.65,55,27,6.8
7,7.25,55,27,3.2
7,3.6100000000000003,55,27,1.3
7,0.1,55,27,0.5
7,3.4,55,27,0.10000000000000003
11,17.272000000000002,55,32,20.2
11,15.4,55,32,37.8
11,1.08,55,32,1.7
11,12.59,55,32,7.6
11,3.2,55,32,3.2
11,0.65,55,32,0.5
11,0.13,55,32,0.4
11,3.8,55,32,0.0
11,11.54,55,32,13.600000000000001
6,20.476,69,31,21.360000000000003
6,16.93,69,31,38.9
6,7.57,69,31,8.5
6,3.2199999999999998,69,31,1.4
6,6.333333333333333,69,31,7.0
6,2.6,69,31,5.2
6,10.17,69,31,3.7
6,9.879999999999999,69,31,3.4
6,3.6,69,31,2.6
6,4.4399999999999995,69,31,0.0
6,2.35,69,31,-0.4
28,14.502,69,20,33.76
28,3.0300000000000002,69,20,6.9
28,4.9799999999999995,69,20,6.4
28,0.32428571428571434,69,20,1.3
28,1.55,69,20,0.4
28,8.43,69,20,7.4
28,4.404285714285714,69,20,4.2
28,2.98,69,20,3.9
28,6.41,69,20,1.4
28,0.27999999999999997,69,20,0.8
19,20.012,82,14,15.94
19,8.346666666666668,82,14,20.6
19,5.05,82,14,12.9
19,4.215714285714286,82,14,-1.2
19,14.379999999999999,82,14,13.3
19,5.9799999999999995,82,14,4.5
19,5.5600000000000005,82,14,4.0
19,2.8600000000000003,82,14,3.1
19,6.8100000000000005,82,14,2.1
19,8.06,82,14,1.4
2,20.062666666666665,82,17,24.5
2,0.082,82,17,0.48
2,24.104444444444447,82,17,19.5
2,10.547777777777778,82,17,8.3
2,3.236666666666667,82,17,0.7
2,11.3,82,17,7.0
2,1.6199999999999999,82,17,2.2
2,0.13,82,17,1.2
2,1.8866666666666667,82,17,0.6
2,0.85,82,17,0.0
2,2.5133333333333336,82,17,4.0
16,11.831333333333331,78,13,12.5
16,8.707777777777777,78,13,4.2
16,4.222222222222223,78,13,2.8
16,3.624444444444444,78,13,1.8
16,3.4744444444444444,78,13,1.0
16,4.1899999999999995,78,13,7.1
16,9.690000000000001,78,13,5.7
16,7.418571428571429,78,13,5.5
16,2.5414285714285714,78,13,0.7
16,1.9333333333333336,78,13,0.0
31,8.281333333333334,78,28,17.279999999999998
31,11.52,78,28,10.0
31,1.55,78,28,2.1
31,0.45,78,28,0.8
31,5.96,78,28,10.2
31,6.78,78,28,4.2
31,0.7966666666666669,78,28,0.20000000000000018
31,2.16,78,28,2.1
31,3.45,78,28,1.2
3,21.75,78,16,6.800000000000001
3,2.442,78,16,2.06
3,8.08,78,16,9.2
3,20.47,78,16,19.6
3,14.25,78,16,8.1
3,4.93,78,16,1.8
3,0.78,78,16,0.0
10,18.15533333333333,78,23,20.66
10,9.433333333333334,78,23,21.5
10,15.184444444444445,78,23,9.8
10,0.68,78,23,1.1
10,0.7599999999999999,78,23,0.1
10,10.790000000000001,78,23,11.9
10,5.213333333333333,78,23,3.9
10,3.4766666666666666,78,23,2.5
10,4.211428571428572,78,23,1.9
10,0.45,78,23,0.0
10,1.02,78,23,1.4
4,17.83844444444444,46,29,13.760000000000002
4,4.6177777777777775,46,29,3.8
4,15.176666666666668,46,29,21.4
4,9.696,46,29,11.700000000000001
4,1.42,46,29,0.4
4,5.033333333333333,46,29,4.9
4,6.9714285714285715,46,29,4.3
4,18.6,46,29,4.2
4,0.36,46,29,0.7
4,-0.25,46,29,-0.2
32,2.250000000000001,46,15,7.5
32,3.202,46,15,0.92
32,5.556666666666667,46,15,4.5
32,5.67,46,15,9.5
32,3.986666666666667,46,15,5.5
32,1.5,46,15,4.5
32,4.026666666666667,46,15,4.5
32,1.657777777777778,46,15,3.6
32,-0.19666666666666666,46,15,1.6
32,1.9044444444444442,46,15,1.4
32,0.45,46,15,0.9
32,0.27,46,15,0.0
